Latitude,Longitude,Density Class,x,y
27.8134,-97.0665,2,-10805393.3530853,3225468.1033705
29.1813,-94.9722,2,-10572256.9435169,3398741.76178683
11.53,-62.52,0,-6959694.56439546,1292265.36354497
20.21,-79.82,0,-8885521.75511909,2297924.97384889
29.2216,-94.9051,2,-10564787.4056847,3403881.09690018
29.5521,-95.0218,2,-10577778.3902603,3446105.42604864
16.78,-72.77,1,-8100719.34502652,1895230.70518845
27.84,-97.0678,2,-10805538.0684233,3228816.38533496
29.2756,-94.81,2,-10554200.9221103,3410770.72225185
15.55,-62.17,0,-6920732.74261781,1752668.30359775
17.28,-71.8,2,-7992739.43895704,1953443.1881033
13.05,-61.3,0,-6823884.78562766,1465445.23065525
30.5692,-88.0857,2,-9805655.27016906,3576927.0391762
28.0282,-96.8892,2,-10785656.4073676,3252529.62991497
29.3658,-94.8124,3,-10554468.0888882,3422287.07409386
29.2763,-94.8086,2,-10554045.0748232,3410860.05609494
18.8558,-95.8964,2,-10675138.4169081,2137966.03575356
29.0347,-95.1751,3,-10594843.6681989,3380063.30914743
29.3129,-94.8211,3,-10555436.5684581,3415531.79278755
12.42,-61.76,0,-6875091.75139257,1393544.81659392
29.2713,-94.8185,0,-10555147.137782,3410221.97063847
26.0758,-97.157,2,-10815467.7670021,3008472.13090603
27.1923,-97.3665,2,-10838789.2003233,3147517.70448505
30.3064,-89.3276,2,-9943902.94578522,3542995.8206785
14.54,-60.61,0,-6747074.33698031,1636243.16010059
27.778,-97.0973,3,-10808821.9934017,3221013.39060866
27.7042,-97.1497,2,-10814655.1347193,3211731.10495374
23.47,-83.2,0,-9261781.63400036,2688957.01317804
30.2461,-88.1281,0,-9810375.21657869,3535223.09027625
30.306,-89.3278,2,-9943925.20968338,3542944.24453549
26.4179,-97.228,2,-10823371.4508484,3050932.39054158
27.5607,-97.2313,3,-10823738.805168,3193700.16092961
29.532,-95.0091,3,-10576364.6327272,3443533.5443889
29.5976,-94.9855,3,-10573737.4927445,3451929.23786255
27.8267,-97.0541,2,-10804012.9913994,3227142.14178991
12.0,-61.5,0,-6846148.68378632,1345708.40840911
16.89,-76.98,0,-8569374.40126619,1908024.14283534
17.67,-76.63,2,-8530412.57948855,1998958.5099976
17.08,-78.18,1,-8702957.79021812,1930139.50153569
30.307,-89.3271,2,-9943847.28603982,3543073.18528762
28.6156,-95.9286,2,-10678722.9045116,3326810.91221177
13.98,-61.03,2,-6793828.52311348,1571922.10027002
27.6053,-97.2075,2,-10821089.4012871,3199301.67261279
29.2325,-94.8866,2,-10562727.995105,3405271.48770379
29.2558,-94.8451,2,-10558108.2362371,3408244.10403204
29.2814,-94.8008,2,-10553176.782795,3411510.93542198
30.3786,-87.8526,0,-9779706.69686514,3552308.76608644
15.63,-76.2,0,-8482545.19844745,1761914.01827889
17.6,-62.73,2,-6983071.65746205,1990781.89126188
14.03,-61.08,0,-6799394.49765315,1577658.59453221
30.3064,-89.3276,2,-9943902.94578522,3542995.8206785
29.6555,-95.0074,3,-10576175.3895929,3459343.99851379
17.47,-79.32,1,-8829862.00972245,1975605.13672779
29.1825,-94.9705,2,-10572067.7003826,3398894.76492273
29.128,-95.0584,2,-10581852.6836233,3391947.675898
21.526733,-87.37755,0,-9726824.3727638,2454797.84206871
27.7493,-97.1184,3,-10811170.8346575,3217402.86556048
29.4382,-83.2954,0,-9272401.51342204,3431538.17920384
29.2782,-94.8051,1,-10553655.4566054,3411102.53675348
26.1234,-97.1661,2,-10816480.7743683,3014372.60657958
27.8258,-97.055,1,-10804113.1789412,3227028.8545255
29.2324,-94.8867,2,-10562739.1270541,3405258.73115216
29.6526,-95.0092,3,-10576375.7646763,3458972.51876054
11.91,-63.24,1,-7039844.59776662,1335467.53463073
19.11,-76.56,0,-8522620.21513302,2167890.92307151
17.13,-76.7,0,-8538204.94384408,1935963.06805756
16.07,-61.95,0,-6896242.45464329,1812830.58078789
29.3711,-94.8269,3,-10556082.2215047,3422964.07252913
19.19,-84.56,2,-9413176.14147921,2177318.15813086
17.0,-79.5,1,-8849899.51806524,1920825.04037747
30.3787,-87.8526,2,-9779706.69686514,3552321.66966945
27.5863,-97.2177,2,-10822224.8600932,3196915.09988388
29.754,-95.0707,1,-10583221.9133601,3471967.8677313
29.1146,-95.0782,2,-10584056.809541,3390240.14850943
29.366,-94.8128,3,-10554512.6166845,3422312.62056481
29.3175,-94.7775,0,-10550583.0386595,3416119.06943771
27.8162,-97.0643,2,-10805148.4502055,3225820.51547194
29.2333,-94.885,2,-10562549.8839198,3405373.5405654
27.6716,-97.17,2,-10816914.9203824,3207632.79982663
27.6283,-97.1961,2,-10819820.3590921,3202191.23548414
14.4156,-60.4058,2,-6724342.89696032,1621940.8360667
27.5727,-97.2249,3,-10823026.3604269,3195207.07016805
19.1048,-96.0989,2,-10697680.6137937,2167278.3108554
27.929,-96.9858,2,-10796409.8701783,3240025.25945235
29.9559,-90.0469,3,-10023975.0555128,3497882.45828089
27.5899,-97.216,2,-10822035.6169589,3197367.26085039
29.9548,-90.0209,4,-10021080.7487522,3497741.12708258
29.5328,-95.0094,3,-10576398.0285744,3443635.89806866
29.2551,-94.8464,2,-10558252.9515751,3408154.78809879
16.9754,-61.7814,2,-6877473.98849555,1917961.64372145
29.1824,-94.9706,1,-10572078.8323317,3398882.01459305
29.3075,-94.7639,3,-10549069.0935847,3414842.41484603
18.4,-76.38,0,-8502582.70679023,2084421.40403364
29.8187,-83.5942,0,-9305663.77727106,3480266.64167711
30.6852,-88.0119,2,-9797439.89174851,3591933.50121742
29.3339,-94.7811,0,-10550983.7888263,3418213.0538905
30.3063,-89.3278,2,-9943925.20968338,3542982.92662302
20.8722,-86.8656,0,-9669834.35945218,2376646.31099041
29.9559,-90.0495,3,-10024264.4861889,3497882.45828089
27.8276,-97.0533,3,-10803923.9358068,3227255.42999362
27.205,-97.3643,2,-10838544.2974435,3149107.21920626
16.3,-64.72,1,-7204597.44414066,1839490.71297543
12.19,-67.18,0,-7478443.39149211,1367339.29491919
29.2946,-94.7807,3,-10550939.26103,3413195.71515132
27.6709,-97.1709,2,-10817015.1079241,3207544.81282494
29.3193,-94.7459,1,-10547065.3427504,3416348.88055175
20.4247,-86.8417,2,-9667173.82362222,2323410.92446276
17.6,-63.32,2,-7048750.15703008,1990781.89126188
27.6662,-97.3211,0,-10833735.2954413,3206954.05755337
27.518,-97.2533,3,-10826187.8339655,3188339.41065781
29.2326,-94.8864,3,-10562705.7312069,3405284.24426788
29.2666,-94.825,2,-10555870.7144722,3409622.19876742
16.48,-65.9,1,-7335954.44327673,1860376.98130312
29.2666,-94.8248,2,-10555848.450574,3409622.19876742
20.480567,-97.006983,2,-10798767.9509517,2330048.42991341
29.2326,-94.8864,1,-10562705.7312069,3405284.24426788
27.7029,-97.1504,3,-10814733.0583628,3211567.65217777
15.45,-70.82,2,-7883646.33797963,1741116.20842215
29.6826,-85.2676,0,-9491945.81316453,3462815.93042145
29.2797,-94.8029,2,-10553410.5537256,3411293.97203691
19.1,-96.1055,2,-10698415.3224329,2166712.83974875
18.558117,-94.99345,2,-10574622.4826963,2102979.79340022
27.5144,-97.8685,2,-10894671.5847015,3187887.54562772
27.5818,-97.2203,2,-10822514.2907693,3196349.91954916
27.8173,-97.0625,2,-10804948.0751221,3225958.96556919
29.5327,-95.0094,3,-10576398.0285744,3443623.10381441
29.3131,-94.8216,3,-10555492.2282035,3415557.32600444
24.56,-83.49,2,-9294064.28633041,2821796.54471242
17.1,-71.45,0,-7953777.6171794,1932468.74049523
29.2809,-94.8012,2,-10553221.3105913,3411447.12228695
17.17,-80.02,2,-8907785.65327775,1940623.04894332
29.2712,-94.8175,2,-10555035.8182912,3410209.20924772
27.5804,-97.2206,2,-10822547.6866165,3196174.09039664
29.2204,-94.9063,2,-10564920.9890737,3403728.03539524
29.1279,-95.0584,0,-10581852.6836233,3391934.9323323
29.3339,-94.7444,2,-10546898.3635142,3418213.0538905
29.4626,-94.9731,0,-10572357.1310586,3434657.44061777
20.95,-83.48,1,-9292951.09142247,2385917.61978535
18.45,-76.48,0,-8513714.65586956,2090288.11709939
30.3005,-87.7634,2,-9769776.99828639,3542235.09390913
27.5905,-97.2159,2,-10822024.4850098,3197442.6224548
13.14,-61.66,0,-6863959.80231324,1475731.47203638
13.08,-61.35,0,-6829450.76016733,1468873.56034443
28.0225,-96.8955,1,-10786357.7201596,3251810.82115279
28.9496,-95.2851,2,-10607088.8121861,3369232.80682791
29.2893,-94.7884,2,-10551796.4211091,3412519.22440449
16.88,-77.5,0,-8627260.5364787,1906860.79562854
30.3089,-89.3256,2,-9943680.30680363,3543318.1763407
29.4651,-94.6027,2,-10531124.3916688,3434977.0794456
30.39,-86.5546,0,-9635213.99781547,3553779.85959741
27.7927,-97.0843,2,-10807374.8400214,3222863.05281865
16.55,-82.03,1,-9131537.82977223,1868504.65039692
29.2761,-94.8085,2,-10554033.9428741,3410834.53207733
19.1942,-96.1241,4,-10700485.8649617,2177813.21437387
27.5946,-97.2138,3,-10821790.7140791,3197957.60445659
29.0235,-95.1915,3,-10596669.3078479,3378637.39848794
29.2976,-94.7764,2,-10550460.5872196,3413578.65000265
29.2854,-94.7932,2,-10552330.7546649,3412021.45174439
16.27,-62.48,0,-6955241.78476373,1836011.53936928
14.1281,-60.7911,0,-6767234.29676297,1588917.23610627
26.5669,-97.2777,2,-10828904.0295408,3069465.05071106
28.6049,-95.9567,2,-10681850.9822029,3325454.12649202
29.2785,-94.8044,2,-10553577.5329618,3411140.82358536
10.53,-64.62,0,-7193465.49506133,1178849.23230043
27.3152,-82.5835,0,-9193153.1679263,3162907.3184943
11.63,-68.1,0,-7580857.32302193,1303628.6087003
27.8323,-97.0476,3,-10803289.4147093,3227847.06143088
24.13,-83.69,1,-9316328.18448906,2769257.19553084
28.0348,-96.8824,2,-10784899.4348302,3253361.98235763
27.4767,-97.2738,2,-10828469.8835267,3183156.40244012
29.2269,-94.8958,2,-10563752.1344203,3404557.13999851
27.6286,-97.1957,2,-10819775.8312958,3202228.92944471
29.6015,-84.9958,0,-9461689.17556692,3452428.54391081
28.2688,-96.5494,2,-10747830.0443961,3282905.78346604
29.2669,-94.825,2,-10555870.7144722,3409660.48125451
27.9643,-97.3165,0,-10833223.2257836,3244473.58154408
27.6,-97.2105,2,-10821423.3597595,3198635.90282567
16.98,-63.7,2,-7091051.56353152,1918497.0470727
12.02,-61.87,0,-6887336.89537983,1347984.62158836
26.7735,-97.3432,2,-10836195.4561878,3095201.95518702
29.2813,-94.8009,2,-10553187.914744,3411498.17276999
26.1132,-97.1643,3,-10816280.3992849,3013108.01672725
29.2327,-94.8861,3,-10562672.3353596,3405297.00084444
29.2676,-94.823,2,-10555648.0754906,3409749.80749456
17.65,-80.42,1,-8952313.44959506,1996622.00906682
15.32,-62.13,2,-6916279.96298608,1726106.80756856
28.0282,-96.889,2,-10785634.1434695,3252529.62991497
27.8101,-97.0692,0,-10805693.9157104,3225052.77220017
29.9559,-90.0469,3,-10023975.0555128,3497882.45828089
27.673,-97.1692,2,-10816825.8647898,3207808.7755211
29.3058,-94.7661,2,-10549313.9964644,3414625.3960056
29.653,-95.0091,4,-10576364.6327272,3459023.75671078
16.77,-81.14,0,-9032463.48296622,1894068.03338521
29.3188,-94.7478,2,-10547276.8497829,3416285.04372447
26.0862,-97.1599,3,-10815790.5935254,3009761.10549192
29.2939,-94.7818,2,-10551061.7124699,3413106.36530469
29.9718,-90.2473,3,-10046283.4814678,3499925.51122043
29.4507,-94.6339,0,-10534597.5597816,3433136.06778701
14.62,-60.27,0,-6709225.7101106,1645445.04764678
27.6333,-97.2885,2,-10830106.2800414,3202819.48164843
17.39,-64.93,2,-7227974.53720725,1966270.98619868
14.1931,-60.8738,1,-6776440.41865157,1596379.76115926
26.0826,-97.1592,2,-10815712.6698818,3009314.90902096
27.8349,-97.0472,3,-10803244.886913,3228174.35791441
29.2275,-94.8946,0,-10563618.5510314,3404633.67538403
29.2377,-94.8843,1,-10562471.9602762,3405934.84555966
26.1287,-97.167,2,-10816580.96191,3015029.74097028
29.2805,-94.8013,3,-10553232.4425404,3411396.07200377
13.97,-61.22,0,-6814979.2263642,1570774.95111314
29.9397,-89.9948,4,-10018175.3100425,3495801.19320424
28.0638,-96.8496,2,-10781248.1555322,3257019.89381489
27.2765,-97.3481,2,-10836740.9216927,3158059.4456157
29.2216,-94.9045,0,-10564720.6139902,3403881.09690018
29.2509,-94.8531,2,-10558998.7921635,3407618.90533434
18.558117,-94.99345,2,-10574622.4826963,2102979.79340022
27.1691,-97.3699,2,-10839167.686592,3144614.4912976
14.63,-70.28,2,-7823533.81295126,1646595.5188681
17.15,-76.53,0,-8519280.63040922,1938292.9330069
29.2796,-94.8025,2,-10553366.0259293,3411281.20959726
15.62,-69.61,0,-7748949.75411977,1760758.10681936
30.3515,-86.2458,2,-9600838.53905851,3548812.38143337
26.2327,-97.182,3,-10818250.7542719,3027930.49714026
27.4241,-97.2984,3,-10831208.3430002,3176558.09498085
29.3014,-94.7724,2,-10550015.3092564,3414063.71696576
29.5498,-94.3877,2,-10507190.7011483,3445811.10522087
18.02,-75.41,2,-8394602.80072076,2039889.64235021
12.95,-63.6,0,-7079919.61445219,1454020.46398273
14.01,-59.97,0,-6675829.86287261,1575363.84697461
28.0325,-96.8846,2,-10785144.33771,3253071.91434761
29.1954,-94.9488,2,-10569652.0674324,3400539.66168396
29.3048,-94.7663,2,-10549336.2603626,3414497.73955252
30.3058,-89.328,2,-9943947.47358154,3542918.45654291
29.2795,-94.8024,2,-10553354.8939802,3411268.44717009
29.9607,-90.044,3,-10023652.2289895,3498499.19453849
29.2934,-94.7825,2,-10551139.6361134,3413042.54436063
29.2827,-94.797,2,-10552753.76873,3411676.85103445
21.526733,-87.37755,2,-9726824.3727638,2454797.84206871
17.0123,-61.7707,1,-6876282.86994406,1922256.87962532
13.12,-60.35,0,-6718131.26937406,1473445.31558434
29.8288,-84.692,0,-9427870.31426392,3481562.60699248
29.3304,-94.729,2,-10545184.043356,3417766.13870129
25.9201,-81.7295,0,-9098086.32278885,2989188.34702841
26.991,-97.3783,2,-10840102.7703146,3122347.36302758
20.0091,-87.4777,2,-9737973.01976674,2274108.97807476
17.24,-79.34,0,-8832088.39953832,1948780.43612631
18.3642,-64.7255,0,-7205209.70134002,2080221.88389911
29.2821,-94.7993,3,-10553009.8035588,3411600.27433562
21.5442,-87.3006,2,-9718258.33794726,2456888.18539925
27.5574,-97.2329,3,-10823916.9163533,3193285.78976916
29.5958,-94.9873,3,-10573937.8678279,3451698.79542854
27.7258,-97.1352,2,-10813041.0021028,3214447.2207856
15.36,-61.78,1,-6877318.14120844,1730724.08728927
27.5817,-97.2199,2,-10822469.762973,3196337.36024956
29.1849,-94.9659,0,-10571555.6307249,3399200.7765636
18.8,-74.97,0,-8345622.22477172,2131403.24765352
27.6385,-97.2452,2,-10825286.14609,3203472.8881075
16.16,-74.36,0,-8277717.33538782,1823259.10933468
22.282206,-97.798196,2,-10886845.3792208,2545441.32914811
27.5856,-97.2182,3,-10822280.5198386,3196827.18141976
15.94,-73.37,2,-8167511.03950248,1797775.47179063
14.37,-61.84,1,-6883997.31065603,1616700.18622011
27.7521,-97.1166,3,-10810970.459574,3217755.07000338
29.1824,-94.9705,2,-10572067.7003826,3398882.01459305
20.2988,-87.0054,1,-9685396.82426508,2308461.68609131
15.81,-64.17,1,-7143371.72420436,1782730.11586947
27.2729,-97.349,0,-10836841.1092344,3157608.56656793
16.38,-84.74,0,-9433213.649822,1848771.11680333
16.58,-72.8,2,-8104058.92975031,1871988.83978166
27.6694,-97.1716,1,-10817093.0315677,3207356.27114794
29.3238,-94.739,2,-10546297.2382639,3416923.42607723
21.526733,-87.37755,2,-9726824.3727638,2454797.84206871
30.306,-89.3281,2,-9943958.60553061,3542944.24453549
16.68,-81.45,0,-9066972.52511213,1883606.73384189
28.5379,-96.5149,2,-10743989.5219637,3316961.50371787
27.2765,-97.3481,2,-10836740.9216927,3158059.4456157
29.3131,-94.8213,0,-10555458.8323562,3415557.32600444
18.13,-75.37,0,-8390150.02108902,2052770.44056243
16.34,-62.91,0,-7003109.16580484,1844130.44001762
28.0564,-97.4963,2,-10853238.4702282,3256086.40196353
29.2309,-94.8889,1,-10562984.0299339,3405067.3843728
27.5807,-97.2207,3,-10822558.8185656,3196211.76788325
29.3314,-94.7282,1,-10545094.9877634,3417893.82719002
15.35,-74.3,0,-8271038.16594022,1729569.68443942
17.68,-64.95,1,-7230200.92702311,2000126.85787888
19.1943,-96.1241,2,-10700485.8649617,2177825.00158125
29.3359,-94.7354,2,-10545896.4880971,3418468.44088661
16.22,-74.47,0,-8289962.47937508,1830214.09752778
29.6749,-94.9843,3,-10573603.9093555,3461829.34539312
11.63,-62.25,0,-6929638.30188127,1303628.6087003
15.08,-63.07,0,-7020920.28433176,1698421.58108885
29.2968,-94.7787,2,-10550716.6220484,3413476.53294229
29.2733,-94.8139,2,-10554635.0681244,3410477.20107533
16.58,-84.12,1,-9364195.56553017,1871988.83978166
15.65,-65.51,0,-7292539.84186734,1764226.01056879
18.45,-76.21,2,-8483658.39335538,2090288.11709939
16.32,-85.93,0,-9565683.84386599,1841810.45794422
17.57,-84.33,2,-9387572.65859676,1987278.59682646
29.2699,-94.8188,3,-10555180.5336292,3410043.31230395
29.2674,-94.8233,2,-10555681.4713378,3409724.28564928
14.53,-63.27,0,-7043184.18249042,1635093.15883866
29.2669,-94.8254,2,-10555915.2422685,3409660.48125451
29.3664,-94.8134,0,-10554579.408379,3422363.71365725
19.5,-74.05,2,-8243208.2932419,2213892.18285973
29.7645,-95.3655,3,-10616038.8992459,3473314.29036465
24.8451,-80.7468,2,-8988692.6591863,2856730.60907028
19.104,-96.098,2,-10697580.426252,2167184.06453158
27.5819,-97.2198,2,-10822458.6310239,3196362.47886022
29.2686,-94.8223,2,-10555570.151847,3409877.41746988
13.12,-61.55,1,-6851714.65832598,1473445.31558434
27.6003,-97.2103,3,-10821401.0958614,3198673.58704827
29.4725,-94.9249,0,-10566991.5316024,3435923.25656084
17.09,-80.34,0,-8943407.8903316,1931304.08976872
19.82,-79.93,1,-8897766.89910635,2251719.60280357
18.1,-78.53,0,-8741919.61199577,2049256.69474677
19.430959,-96.321492,2,-10722459.4418884,2205740.65166001
27.5349,-97.2448,2,-10825241.6182937,3190460.86368524
27.6319,-97.1944,2,-10819631.1159577,3202643.56982949
30.3055,-89.3283,0,-9943980.86942877,3542879.7746527
30.3064,-89.3276,2,-9943902.94578522,3542995.8206785
27.8328,-97.4878,2,-10852292.2545565,3227910.00245332
27.8675,-97.3262,2,-10834303.0248443,3232278.81825363
11.2477,-74.2145,1,-8261520.3494774,1260208.62764866
29.3327,-94.7335,2,-10545684.9810646,3418059.82409746
27.4508,-82.6935,0,-9205398.31191356,3179907.03270562
29.9401,-89.9947,4,-10018164.1780934,3495852.57838364
29.6764,-94.9823,4,-10573381.2703739,3462021.53135585
28.5185,-96.805,3,-10776283.3062428,3314503.45455205
17.01,-76.54,0,-8520393.82531715,1921989.1301802
29.9607,-90.0439,3,-10023641.0970404,3498499.19453849
27.632,-97.1935,2,-10819530.928416,3202656.13488479
15.13,-62.03,2,-6905148.01390676,1704186.74277896
30.3077,-89.3266,2,-9943791.62629443,3543163.44459678
26.2465,-97.1849,2,-10818573.5807952,3029643.19442093
27.7932,-97.0854,3,-10807497.2914613,3222925.97089705
29.3148,-94.7527,2,-10547822.3152878,3415774.3603685
29.39,-94.8846,4,-10562505.3561234,3425378.56151272
29.304,-94.769,0,-10549636.8229877,3414395.61529044
29.9559,-90.0469,4,-10023975.0555128,3497882.45828089
19.002,-95.9659,2,-10682875.1215182,2155171.3840924
27.3334,-97.6918,2,-10875001.4306783,3165187.78127316
29.2311,-94.8889,0,-10562984.0299339,3405092.89711474
29.2933,-94.7827,2,-10551161.9000116,3413029.78020931
11.53,-63.15,0,-7029825.84359522,1292265.36354497
29.2997,-94.7738,0,-10550171.1565435,3413846.71109273
27.7827,-97.0928,3,-10808321.0556931,3221604.75201449
27.2055,-97.3645,2,-10838566.5613417,3149169.80223094
27.2764,-97.3481,2,-10836740.9216927,3158046.92100047
18.5,-79.88,1,-8892200.92456669,2096156.53846629
20.35,-79.97,0,-8902219.67873808,2314539.65169333
12.78,-61.72,0,-6870638.97176084,1434608.86094363
29.1836,-94.9687,2,-10571867.3252992,3399035.01936947
19.85,-78.88,2,-8780881.43377341,2255269.80823365
16.53,-85.58,1,-9526722.02208835,1866182.15869723
26.7014,-97.3226,0,-10833902.2746774,3086214.90088825
27.8049,-97.0745,3,-10806283.9090116,3224398.336567
29.5317,-95.0088,3,-10576331.23688,3443495.16196773
28.6046,-95.9566,2,-10681839.8502538,3325416.0877625
24.32,-84.47,0,-9403157.38730782,2792450.2672316
16.68,-82.41,2,-9173839.23627367,1883606.73384189
29.9478,-90.0078,4,-10019622.4634228,3496841.78336315
29.1824,-94.9703,2,-10572045.4364844,3398882.01459305
18.35,-75.3,2,-8382357.6567335,2078556.39380959
16.8,-82.28,2,-9159367.70247055,1897556.23240935
27.8276,-97.0527,3,-10803857.1441123,3227255.42999362
14.09,-63.97,0,-7121107.82604571,1584544.03948656
29.5496,-94.3879,0,-10507212.9650464,3445785.51242196
26.924,-82.3614,0,-9168429.10902112,3113979.75790859
12.63,-61.5,0,-6846148.68378632,1417491.82758664
26.6312,-97.3007,0,-10831464.3778291,3077470.13987496
19.541887,-90.70652,2,-10097403.6180299,2218839.39093622
17.3,-64.4,2,-7168975.20708682,1955774.94370359
19.1943,-96.1235,2,-10700419.0732672,2177825.00158125
27.6059,-97.2075,2,-10821089.4012871,3199377.04480644
27.7592,-97.1111,3,-10810358.2023747,3218648.20044235
27.6776,-97.1653,2,-10816391.7187757,3208386.99725176
29.3198,-94.7458,2,-10547054.2108013,3416412.71769189
18.68,-75.12,0,-8362320.1483907,2117297.08469027
16.25,-85.87,0,-9559004.6744184,1833692.38571403
29.7614,-95.0798,4,-10584234.9207263,3472916.76043311
30.2304,-88.325,1,-9832294.02431589,3533200.12751952
